what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523054262
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523055434
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523056262
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523069450
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523091903
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523093012
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523093825
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523098825
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523103122
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523104341
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523105184
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523117231
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1290523136137
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1290523137512
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1290523141184
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1290523142403
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1290523158262
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1290523160231
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523166637
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523167872
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523168669
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523200294
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523209966
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523211450
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523212247
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523219372
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1290523228825
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523231450
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523232512
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523233294
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523238450
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523256856
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523259919
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523269575
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523271216
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523271966
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523275059
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523284153
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523286169
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523286966
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523295325
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1290523302012
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1290523303559
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1290523305341
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1290523363825
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523384575
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523397466
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1290523398763
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1290523407513
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523409185
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523415123
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523417607
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523423654
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523426060
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523433810
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523436232
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523441576
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523444529
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523450186
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523452311
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523459248
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1290523462639
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1290523484186
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1290523484358
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1290523484514
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1290523502983
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1290523503280
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1290523503483
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1290523503671
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523508671
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523510046
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523510858
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523519890
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1290523519890
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523521858
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523521858
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523521952
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523582828
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1290523584562
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523607563
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523609469
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1290523611781
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1290523611781
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1290523613141
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1290523613141
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523616188
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523620672
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.0.v201006082045,"org.eclipse.wst.jsdt.debug.core",1290523620844
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290523621078
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1290523623406
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1290523624078
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1290523624094
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1290523624125
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1290523624172
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1290523624188
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1290523624188
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1291298772460
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1291298772460
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1291298772460
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1291298772460
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1291298772460
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1291298772460
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1291298772460
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1291298772460
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1291298772460
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1291298772460
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1291298772460
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1291298772460
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1291298772460
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1291298772460
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1291298772460
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1291298772460
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1291298772460
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1291298772460
