what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282224607760
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282224609558
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282224611903
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282224611903
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282224611997
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282224613841
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282224616702
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282224616702
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282224616796
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282224618516
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282224625082
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282224625082
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282224625207
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282224626849
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282224630272
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282224630272
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282224630351
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282224632023
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282224634384
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282224634384
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282224634462
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282224636463
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282224641232
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282224644671
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282224649361
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282224667465
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1282224669373
