what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.newWizard",1291298878601
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1291298878835
opened,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1291298879351
started,bundle,org.eclipse.jem.workbench,2.0.300.v200910290230,"org.eclipse.jem.workbench",1291298880695
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1291298880991
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291298898038
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291298899319
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291298930850
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291298931803
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291298931803
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291298931912
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291298956599
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291298959052
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291298959052
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291298959224
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299032942
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299035192
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299035192
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299035285
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299041098
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299041567
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299041567
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299041645
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299062957
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299102503
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299140658
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299141752
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299141752
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299141846
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299205611
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299218861
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299218861
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299218970
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299225830
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299233330
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299242845
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291299243783
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299253001
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299253001
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299262876
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299268048
started,bundle,org.eclipse.wst.dtd.core,1.1.400.v201004290328,"org.eclipse.wst.dtd.core",1291299281751
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299287408
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299290892
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299297345
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299317064
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299324673
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299325939
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299502376
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299528736
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299631205
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299659033
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299667095
executed,command,org.eclipse.wst.sse.ui,1.2.0.v201006030742,"org.eclipse.wst.sse.ui.add.block.comment",1291299673033
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299714751
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299729517
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299759892
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299772080
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299782080
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299791689
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299807392
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299815752
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299838064
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299838064
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299838158
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299863908
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299874408
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299899737
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1291299902455
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1291299903018
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291299904690
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299911971
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299915940
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299970533
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299970533
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291299970643
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291300042080
started,bundle,org.eclipse.wst.server.core,1.1.202.v20100518,"org.eclipse.wst.server.core",1291300056612
started,bundle,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui",1291300056721
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1291300056955
started,bundle,org.eclipse.jst.jee,1.0.300.v201005191301,"org.eclipse.jst.jee",1291300057143
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291300074643
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291300081424
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291300130190
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291300132299
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291300133815
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291300134846
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291300137190
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291300138627
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291300139846
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291300143549
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291300144174
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291300151283
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291300151815
