what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290089592729
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290089603542
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290089641401
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290089649183
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290089690292
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290089691511
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.0.v201006082045,"org.eclipse.wst.jsdt.debug.core",1290089691683
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290089691917
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1290089693511
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1290089694214
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1290089694214
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1290089694230
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1290089694246
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1290089694261
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1290089694261
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1290089695058
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1290089857177
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1290089857177
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1290089857614
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1290089857614
